251  
-156.677860 -1355.918021 864.942764
-155.966874 -1355.415832 864.450519
-155.531493 -1354.674840 864.961767
-155.305027 -1354.675596 865.935785
-155.452901 -1354.497261 866.908580
-155.618307 -1354.411441 867.891065
-155.603491 -1354.625062 868.867869
-155.635604 -1354.925730 869.821057
-156.471100 -1355.056713 870.354714
-157.398486 -1354.944699 870.711656
-158.126771 -1354.778051 871.376359
-158.477199 -1354.356756 872.212846
-159.093186 -1353.808587 872.778594
-159.567721 -1353.248629 873.457758
-159.166899 -1352.421027 873.850717
-159.068865 -1351.582398 874.386525
-158.953142 -1350.629540 874.667005
-158.824234 -1349.639133 874.716774
-158.678399 -1348.693216 874.426994
-158.035923 -1347.956534 874.215984
-158.486427 -1347.074602 874.077268
-159.090989 -1346.285161 874.183515
-160.027315 -1345.937547 874.233083
-160.885102 -1345.839763 873.728464
-161.203357 -1345.861729 872.780713
-161.342892 -1346.071713 871.813017
-161.708099 -1345.850811 870.908680
-162.375249 -1346.452722 870.469802
-162.701859 -1347.341513 870.791325
-163.593652 -1347.693276 870.506779
-164.199547 -1347.678525 869.711370
-164.408533 -1348.043972 868.804302
-164.963196 -1348.547302 868.141724
-164.482628 -1348.786587 867.298044
-164.655753 -1348.812294 866.313479
-164.319064 -1348.441048 865.448137
-164.663321 -1348.059457 864.590305
-164.833482 -1347.793961 863.641329
-164.775593 -1347.286433 862.781640
-164.362730 -1347.163973 861.879117
-163.729224 -1347.167116 861.105386
-162.781937 -1347.416057 860.903701
-161.917984 -1347.918498 860.869966
-161.399479 -1348.726503 860.590179
-160.809540 -1349.240868 861.212594
-160.640939 -1349.332632 862.193998
-160.628862 -1349.666573 863.136514
-159.757139 -1349.710434 863.624547
-159.143635 -1349.241851 864.260191
-158.598369 -1348.451006 864.538127
-158.836459 -1347.567114 864.135575
251  
-243.242981 -2689.592419 -421.731865
-243.111122 -2688.643063 -421.446669
-243.163647 -2688.251093 -420.528191
-242.668547 -2687.846235 -419.759448
-241.915185 -2688.260633 -419.248842
-241.430560 -2688.884501 -418.635711
-241.083351 -2688.840001 -417.698980
-240.860842 -2689.100297 -416.759440
-241.056029 -2689.707689 -415.989390
-241.859426 -2689.900801 -415.426131
-242.567080 -2690.341894 -414.874168
-243.108628 -2690.923057 -414.266735
-243.904753 -2691.509252 -414.116530
-244.814749 -2691.923790 -414.108456
-245.814408 -2691.948732 -414.116153
-246.507896 -2692.650615 -413.953566
-247.215588 -2692.959184 -413.317990
-247.985503 -2692.800347 -412.699927
-248.554955 -2691.982772 -412.614511
-249.109066 -2691.329375 -412.098726
-249.870379 -2690.695525 -411.962212
-250.623613 -2690.286013 -412.476934
-251.233514 -2689.859578 -413.144896
-251.300013 -2688.869588 -413.269388
-251.004507 -2687.944355 -413.507336
-250.448479 -2687.338185 -414.076011
-250.209381 -2686.795977 -414.881519
-249.765428 -2686.143739 -415.495922
-249.743620 -2686.214274 -416.493193
-250.302696 -2686.199439 -417.322176
-251.298089 -2686.293921 -417.338507
-251.767614 -2685.733473 -418.020742
-252.224941 -2685.555706 -418.892092
-253.197096 -2685.776879 -418.969532
-253.787478 -2685.000005 -419.188430
-254.383173 -2684.197071 -419.167363
-254.392844 -2683.445343 -418.507960
-253.416302 -2683.302139 -418.347156
-252.465928 -2683.266624 -418.038082
-251.534273 -2683.466055 -417.734361
-251.070907 -2684.293522 -417.417199
-250.282567 -2684.730685 -416.984293
-249.316302 -2684.849163 -416.755614
-248.549934 -2685.100461 -416.164403
-247.568295 -2685.083211 -415.974435
-246.692660 -2684.600461 -415.989084
-246.296515 -2683.790570 -415.556481
-245.770034 -2683.526428 -414.748368
-245.789987 -2682.749061 -414.119637
-245.308116 -2681.928973 -413.811002
-244.476720 -2681.375656 -413.862218
-243.877431 -2680.843369 -414.460150
-243.587503 -2680.212225 -415.179594
-242.766982 -2680.264934 -415.748776
-242.042750 -2679.870895 -416.314656
-241.804303 -2679.859258 -417.285742
-241.745145 -2680.059440 -418.263713
-241.491773 -2680.333202 -419.191537
-241.648303 -2679.963628 -420.107459
-241.811338 -2679.466889 -420.959908
-242.014742 -2679.227048 -421.909173
-241.850794 -2679.339552 -422.889205
-241.157280 -2679.729941 -423.494709
-240.237374 -2680.121433 -423.517238
-239.814602 -2681.001093 -423.299381
-239.659896 -2681.657470 -424.037781
-239.959211 -2682.440567 -424.582914
-240.811333 -2682.950302 -424.701480
-241.768558 -2682.770068 -424.475127
-242.103023 -2683.700943 -424.622112
-242.287277 -2684.670802 -424.781565
-242.722992 -2685.569065 -424.838795
-243.523570 -2686.070760 -425.166479
-244.488211 -2686.235625 -424.960837
-245.486603 -2686.286686 -424.936250
-245.979382 -2686.474532 -424.086612
-246.275517 -2686.831519 -423.200687
-246.980924 -2686.992066 -422.510306
-247.758750 -2687.137965 -421.898996
-248.657998 -2687.395731 -421.545569
-248.887922 -2688.174566 -420.962001
-249.432650 -2688.976218 -420.715779
-250.207295 -2689.597661 -420.598584
-250.883857 -2690.166885 -421.065753
-251.116886 -2690.742531 -421.849545
-251.531343 -2691.087702 -422.691615
-251.800594 -2691.491730 -423.565837
-252.199373 -2691.783390 -424.435268
-252.340036 -2692.455123 -425.162585
-252.501268 -2693.182615 -425.829488
-252.437734 -2693.321806 -426.817713
-252.067197 -2693.260529 -427.744507
-251.757029 -2692.542173 -428.367212
-251.025453 -2692.166437 -428.936087
-250.060347 -2691.954911 -429.090451
-249.348368 -2692.506264 -429.525302
-248.913925 -2693.401083 -429.628057
-248.473860 -2694.262317 -429.373856
-248.424460 -2694.626780 -428.443949
-248.317305 -2694.956143 -427.505846
-248.124088 -2695.304162 -426.588486
-247.381738 -2695.195965 -425.927267
-246.403675 -2695.404257 -425.929815
-245.803120 -2695.143063 -425.174096
-244.830272 -2695.287349 -424.993129
-244.382345 -2694.913438 -424.181000
-244.189966 -2694.987146 -423.202452
-243.934696 -2695.681958 -422.530088
-243.172913 -2696.297535 -422.328214
-242.247790 -2696.549332 -422.612370
-241.336595 -2696.149970 -422.511216
-240.495679 -2695.944083 -422.010745
-239.612694 -2695.479627 -421.942780
-238.697620 -2695.090919 -421.835327
-237.898588 -2694.526899 -422.043721
-236.976501 -2694.510028 -421.657106
-236.087272 -2694.846747 -421.347441
-235.169842 -2694.554684 -421.077214
-234.452888 -2693.903940 -421.327231
-233.686360 -2693.265576 -421.397420
-232.993818 -2692.772673 -421.924138
-232.568044 -2692.178724 -422.606736
-232.505944 -2691.579932 -423.405230
-232.604435 -2691.048021 -424.246283
-232.844081 -2690.215918 -424.746457
-232.753366 -2689.721470 -425.610917
-232.603455 -2688.829614 -425.184162
-232.929967 -2687.884547 -425.199570
-233.560535 -2687.123606 -425.046751
-234.116569 -2686.678986 -424.344512
-234.202462 -2686.258349 -423.441358
-234.289813 -2685.514643 -422.778583
-234.393289 -2684.961942 -421.951652
-234.862339 -2684.253718 -421.424006
-235.178686 -2683.539842 -420.799261
-235.490102 -2682.644546 -420.480728
-235.738731 -2681.927711 -419.829320
-235.958325 -2680.955197 -419.751888
-235.652771 -2680.049923 -419.456734
-236.058565 -2679.136632 -419.491796
-237.043083 -2678.963330 -419.465544
-237.990865 -2678.647118 -419.507008
-238.660914 -2677.964750 -419.799258
-239.292136 -2677.366058 -420.292337
-239.934136 -2676.837279 -420.847520
-240.479586 -2676.109583 -421.263383
-240.763178 -2675.209107 -421.593108
-241.205849 -2674.765447 -422.372344
-241.467384 -2674.800506 -423.336901
-241.294099 -2675.053387 -424.288754
-241.591620 -2675.681344 -425.007887
-242.251340 -2676.312096 -425.416447
-242.477454 -2676.801706 -426.258560
-242.442316 -2677.260158 -427.146584
-242.005366 -2677.525885 -428.005923
-241.595218 -2677.947162 -428.814814
-241.109792 -2678.775592 -428.535413
-240.614701 -2679.600067 -428.809503
-239.783114 -2680.116014 -428.603927
-239.109618 -2680.385965 -429.292062
-238.820842 -2680.945564 -430.068887
-239.261189 -2681.429688 -430.825007
-239.814815 -2682.250492 -430.684367
-240.403563 -2682.945454 -430.271569
-241.188415 -2682.923136 -429.652287
-241.872237 -2683.124256 -428.950904
-242.601398 -2682.563683 -428.558372
-243.424066 -2682.101663 -428.227079
-244.331083 -2682.248812 -427.832532
-245.254176 -2682.048829 -427.504041
-245.767805 -2681.191784 -427.544783
-246.721251 -2680.964493 -427.346593
-247.578691 -2680.717490 -426.895167
-248.330007 -2680.237934 -426.441790
-249.239107 -2680.272299 -426.026632
-249.706580 -2681.151372 -426.119899
-249.487176 -2682.006000 -426.590509
-250.102503 -2682.439502 -427.248878
-250.065158 -2683.206630 -426.608472
-249.888378 -2683.842485 -425.857182
-249.378957 -2684.160823 -425.057712
-248.793077 -2684.610059 -424.383226
-248.435820 -2684.985967 -423.528205
-248.272653 -2685.023818 -422.542333
-248.095723 -2684.803348 -421.583121
-247.634368 -2684.568437 -420.727569
-248.282600 -2683.809212 -420.669499
-248.583258 -2683.329827 -419.845002
-248.217719 -2683.562633 -418.943790
-248.600063 -2684.031804 -418.147743
-249.197362 -2684.596254 -417.577980
-248.821519 -2685.296533 -416.971059
-248.491740 -2686.172713 -416.619556
-247.775991 -2686.779539 -416.273918
-246.905408 -2687.110114 -415.909496
-245.947313 -2687.396465 -415.901812
-244.964497 -2687.274302 -416.040186
-244.129498 -2686.948103 -415.597048
-243.164967 -2686.696540 -415.677027
-242.171606 -2686.727385 -415.566204
-241.276685 -2686.350976 -415.326552
-240.600231 -2685.978483 -414.691211
-240.407611 -2686.386294 -413.798694
-239.644967 -2685.928861 -413.341388
-239.065291 -2685.614222 -414.093039
-238.435824 -2684.907460 -414.415932
-237.731755 -2684.244866 -414.671382
-236.824149 -2683.877326 -414.874276
-236.905161 -2683.226106 -415.628828
-237.101416 -2682.767264 -416.495401
-237.613537 -2682.304925 -417.219262
-238.105406 -2681.519094 -417.594142
-238.671983 -2680.695639 -417.624335
-239.206693 -2680.049846 -418.169345
-239.997975 -2679.485773 -418.405345
-240.651111 -2678.816184 -418.758988
-241.625535 -2678.970691 -418.595817
-242.229863 -2679.766491 -418.634427
-242.674948 -2680.631459 -418.866224
-242.479422 -2681.607078 -418.766542
-241.800319 -2682.319946 -418.591506
-241.141329 -2682.985492 -418.241103
-241.126666 -2683.937334 -418.547341
-240.442344 -2684.364455 -419.138332
-239.715627 -2685.023636 -419.331628
-238.936378 -2685.210847 -419.929727
-238.062493 -2685.645056 -420.148332
-237.930830 -2686.633980 -420.216847
-238.314043 -2687.507876 -420.515935
-238.214324 -2688.207232 -421.223718
-238.095592 -2688.898092 -421.936891
-238.447291 -2689.817973 -422.110462
-238.281931 -2690.656626 -422.629421
-239.103501 -2690.998239 -423.085845
-239.440087 -2691.310349 -423.974269
-240.307273 -2691.288822 -424.471788
-241.094182 -2691.734546 -424.898526
-242.064590 -2691.935042 -425.033094
-243.051526 -2691.990398 -425.184401
-244.013215 -2692.186512 -425.375956
-244.620922 -2692.978276 -425.437613
-245.114928 -2693.536821 -424.771290
-245.009646 -2693.866390 -423.833047
-245.030596 -2694.487911 -423.049930
-244.410012 -2694.871598 -422.366074
-243.788930 -2694.129001 -422.115460
-243.355901 -2693.242969 -421.949835
-243.296364 -2692.264083 -421.754289
-242.929106 -2691.488919 -421.240243
-243.194072 -2690.572890 -421.541379
-243.242981 -2689.592419 -421.731865
251  
-830.552825 -371.309395 214.180795
-829.970722 -372.037862 214.542034
-829.064662 -372.428555 214.704558
-828.415930 -373.189041 214.732994
-827.973807 -374.035526 214.436363
-826.991494 -374.067117 214.251804
-826.570269 -374.111505 213.345934
-826.196500 -374.871332 212.813994
-825.377753 -375.281611 212.412342
-824.557454 -375.223968 211.843319
-823.809350 -374.873431 211.279880
-823.038936 -374.634942 210.688623
-822.683539 -374.568421 209.756277
-822.471159 -374.151725 208.872389
-822.337029 -374.173489 207.881664
-822.441525 -374.247262 206.889878
-823.002731 -374.581994 206.132910
-823.132514 -374.336338 205.172280
-823.093361 -374.009309 204.228077
-823.409663 -373.455454 203.457884
-823.333458 -373.084112 202.532521
-823.455139 -372.690185 201.621469
-823.394329 -371.801002 201.167975
-824.061670 -371.151578 200.803415
-824.548324 -370.363877 200.425665
-824.827215 -369.408608 200.524061
-825.507153 -368.737047 200.229629
-826.302693 -368.259992 199.856086
-827.296585 -368.167829 199.795382
-827.913183 -367.945902 200.550733
-827.890691 -368.318484 201.478460
-827.645213 -368.619899 202.399812
-826.844723 -368.916941 202.920370
-825.988214 -368.461304 203.162832
-825.290574 -368.231940 203.841573
-824.759514 -369.030456 204.125033
-824.374349 -369.949048 204.213554
-823.800486 -370.734348 204.445901
-823.379836 -371.614300 204.666668
-822.924780 -372.447128 204.351517
-822.796985 -373.203662 203.710170
-822.874819 -374.199413 203.759392
-823.277652 -375.099057 203.590970
-823.391300 -375.936655 204.125305
-823.705777 -376.031346 205.069836
-823.593434 -376.217938 206.045829
-822.961015 -376.883699 206.441819
-822.117586 -377.239787 206.844101
-821.118625 -377.233278 206.889186
-821.362834 -376.880772 207.792570
-822.165544 -376.578518 208.306670
-822.584565 -376.599557 209.214403
-823.003405 -377.025333 210.016455
-823.492932 -377.792304 210.431327
-823.159567 -378.621590 210.879828
-823.100662 -379.614426 210.775880
-824.025496 -379.791986 210.439495
-824.941301 -379.878152 210.831765
-825.917168 -380.000558 211.012598
-826.772113 -379.522806 211.214642
-827.522559 -379.166156 210.658197
-827.866332 -378.392348 210.126181
-827.671005 -377.934995 209.258612
-827.569043 -376.967263 209.028180
-827.508523 -376.061510 208.608718
-826.776349 -375.399515 208.768978
-825.965875 -374.854465 208.983577
-825.229903 -374.416958 209.500232
-824.330157 -374.050963 209.262525
-823.428035 -373.675687 209.049584
-822.501105 -373.622301 209.421001
-821.523863 -373.729834 209.603855
-820.544962 -373.563563 209.485087
-819.622502 -373.545900 209.870776
-818.745058 -373.369516 210.316849
-818.691626 -374.361710 210.204177
-818.344027 -375.199850 209.783822
-818.301205 -376.164625 210.043390
-818.180195 -376.772436 210.828197
-818.009153 -377.704498 211.147580
-817.679207 -378.648126 211.121110
-817.465874 -379.593283 211.368432
-817.761944 -380.088075 210.551411
-818.297123 -380.387887 209.761667
-818.840645 -380.110604 208.969393
-819.424587 -379.655983 208.296837
-820.065208 -379.477025 207.550125
-821.016858 -379.515053 207.245304
-822.010713 -379.414532 207.291630
-822.279919 -378.896608 206.479667
-822.332276 -378.432707 205.595329
-823.055182 -377.833312 205.251627
-824.052058 -377.888017 205.194642
-824.716880 -378.037327 204.462714
-824.616647 -378.764185 203.783280
-825.117435 -379.572525 203.473768
-825.812656 -380.062743 202.948073
-826.770380 -380.303407 202.790452
-827.719997 -380.615688 202.763830
-828.109712 -381.469259 203.109572
-827.620347 -382.277327 203.437518
-827.276475 -382.130877 204.365044
-827.728826 -381.912463 205.229725
-827.542062 -381.283683 205.984546
-827.942943 -381.151011 206.891019
-827.853229 -381.365181 207.863686
-827.721012 -381.693482 208.798960
-827.379788 -382.083843 209.654054
-826.774575 -382.177197 210.444625
-826.103230 -382.467666 211.126477
-825.147008 -382.529354 211.412544
-824.150976 -382.610925 211.376956
-823.426653 -383.210276 211.036171
-823.149524 -383.989192 210.473599
-823.360555 -384.492828 209.635854
-824.066810 -385.182111 209.797388
-824.844834 -385.764281 210.033519
-825.467643 -386.224043 210.666549
-826.458701 -386.123409 210.578931
-826.981681 -385.272623 210.630453
-827.391414 -384.360828 210.603098
-828.068422 -383.625127 210.582961
-828.431197 -382.842437 210.077204
-828.195574 -382.025736 209.550438
-828.395828 -381.384038 208.810086
-828.936566 -380.550540 208.696577
-829.228310 -379.991144 209.472438
-830.016794 -379.467209 209.794596
-830.724949 -379.047754 210.362551
-831.429728 -379.290600 211.029118
-831.998678 -379.945802 211.526116
-832.832127 -380.295997 211.098651
-833.464311 -380.707061 210.441864
-834.220140 -380.847423 209.802316
-834.346971 -380.606715 208.840040
-835.034454 -380.114181 208.306394
-835.940811 -379.932589 207.924897
-836.347337 -379.056558 207.665462
-837.030476 -378.339185 207.528729
-837.635451 -377.553835 207.659994
-837.832182 -377.615706 208.638497
-837.432737 -377.702780 209.551110
-837.432592 -377.706606 210.551103
-837.855091 -377.942439 211.426247
-838.010848 -378.319624 212.339194
-838.317056 -378.878293 213.109989
-838.195917 -379.866552 213.203101
-837.609199 -380.675456 213.165221
-837.069154 -380.860612 212.344203
-836.180579 -380.912574 211.888425
-835.443568 -381.582201 211.796696
-834.569638 -381.655558 212.277179
-833.729155 -382.156668 212.483281
-832.744157 -381.993540 212.426995
-832.237117 -381.299768 212.938454
-832.322233 -380.751204 213.770219
-832.112368 -380.223706 214.593446
-832.010568 -380.034145 215.570023
-831.672138 -379.701046 216.450086
-831.580946 -380.203106 217.310097
-831.297653 -380.397676 218.249186
-830.673757 -381.160148 218.420619
-830.159501 -381.886620 217.964790
-829.237505 -382.172817 217.703996
-828.378990 -381.934954 217.249712
-827.555097 -382.003619 216.687142
-826.558832 -382.046513 216.612193
-825.783824 -382.275744 216.023284
-824.970732 -382.800316 215.770884
-824.309790 -383.543595 215.874286
-823.588833 -384.072341 215.426347
-822.915724 -384.737430 215.102959
-822.070977 -385.267819 215.031611
-821.082395 -385.237350 215.179185
-820.195187 -385.605641 214.901296
-819.211183 -385.456095 214.998108
-818.879534 -384.699504 215.561649
-819.025793 -383.719136 215.693890
-818.837630 -382.765500 215.459002
-818.298563 -381.923996 215.423259
-818.054871 -381.001167 215.721591
-818.071662 -380.019297 215.910401
-818.524923 -379.269307 216.392138
-819.186238 -378.643428 216.805583
-819.644963 -378.246126 217.600392
-820.367966 -377.838158 218.157914
-821.053522 -377.382723 218.725885
-821.326058 -376.590183 219.271417
-820.742082 -375.945641 219.764911
-820.263463 -375.079719 219.619642
-820.033890 -374.108161 219.561571
-820.216952 -373.125101 219.552529
-820.054046 -372.160633 219.760526
-819.619326 -371.264951 219.854187
-819.408351 -370.373725 219.452682
-819.956696 -369.540949 219.376515
-820.674506 -369.013175 219.830612
-821.480589 -368.668299 220.311539
-822.161709 -367.994906 220.598973
-823.159736 -367.932365 220.604489
-824.046787 -367.570130 220.318261
-824.536070 -367.732154 219.461318
-825.128578 -367.856766 218.665450
-825.732580 -368.594096 218.362917
-826.257489 -369.063838 217.653120
-827.022441 -368.479617 217.381948
-827.919746 -368.384123 216.950990
-828.602488 -368.022541 216.316071
-828.508716 -368.273033 215.352504
-828.575579 -369.180209 214.937100
-828.189821 -369.963452 214.449534
-827.978476 -370.903912 214.183322
-827.754683 -371.870278 214.056621
-827.521268 -371.944673 215.026149
-826.983327 -371.973377 215.868642
-826.511346 -372.696149 216.373454
-826.467048 -373.642310 216.694106
-826.852209 -374.522491 216.971473
-827.428399 -375.261904 217.319716
-828.319494 -375.711042 217.384706
-829.171774 -376.223318 217.278909
-830.069506 -376.633481 217.439667
-830.819653 -376.850440 218.064333
-831.711820 -377.042495 218.473176
-832.589728 -377.457834 218.711444
-833.509000 -377.848836 218.756802
-834.399935 -378.301605 218.791950
-835.248503 -378.071681 218.315435
-835.419413 -377.747642 217.384958
-835.900311 -376.908694 217.130197
-836.007814 -375.920592 217.020210
-836.267348 -375.093291 216.521998
-836.418243 -374.154434 216.212518
-836.588776 -373.320248 215.688063
-836.712513 -372.354169 215.461391
-836.302008 -371.528617 215.074157
-835.399946 -371.314000 214.699694
-835.055660 -371.416874 213.766482
-835.090416 -371.152184 212.802775
-834.803017 -371.304779 211.857198
-834.409736 -371.786948 211.074355
-833.857055 -372.176892 210.337818
-832.981272 -372.452684 209.941658
-832.123314 -372.593951 209.447743
-831.173656 -372.304155 209.566775
-830.438998 -372.014873 210.180447
-830.522745 -371.073303 210.506688
-830.672941 -370.811074 211.459934
-830.610095 -370.532786 212.418373
-830.456100 -370.702771 213.391713
-830.552825 -371.309395 214.180795
251  
1037.822513 -150.688885 784.020627
1038.362356 -150.457425 784.829945
1038.516365 -150.022005 785.716901
1038.209426 -149.313082 786.351894
1037.777727 -149.196039 787.246286
1037.192826 -149.846109 787.731363
1036.731806 -150.330915 788.474614
1036.750403 -150.700808 789.403502
1036.831256 -151.212775 790.258694
1037.006170 -151.827667 791.027663
1037.187373 -152.590134 791.648799
1036.671843 -153.185373 792.265175
1036.776624 -154.034464 792.782925
1037.316549 -154.874882 792.736255
1037.883224 -155.519146 793.249873
1037.889990 -156.108344 794.057833
1037.925468 -155.589750 794.912118
1038.241743 -155.702040 795.854116
1038.805246 -156.175445 796.531133
1039.427985 -156.495443 797.245134
1038.834239 -156.927481 797.923963
1038.407948 -157.780160 798.225982
1038.118932 -158.683725 798.542272
1037.419284 -159.397570 798.511976
1036.624058 -159.961972 798.290467
